# blastn
# Iteration: 0
# Query: 
# RID: 8UM8XD72013
# Database: GPIPE/9606/110/alt_T2T-CHM13v2.0_top_level
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1859 hits found
Query_7491	NC_060933.1	100.000	13	0	0	1	13	14873379	14873391	193	26.3
Query_7491	NC_060933.1	100.000	13	0	0	2	14	16322959	16322971	193	26.3
Query_7491	NC_060933.1	100.000	13	0	0	2	14	20309050	20309062	193	26.3
Query_7491	NC_060933.1	100.000	13	0	0	10	22	101860088	101860100	193	26.3
Query_7491	NC_060933.1	100.000	13	0	0	2	14	127305783	127305771	193	26.3
Query_7491	NC_060933.1	100.000	13	0	0	1	13	132172343	132172331	193	26.3
Query_7491	NC_060933.1	100.000	13	0	0	1	13	137302192	137302204	193	26.3
Query_7491	NC_060933.1	100.000	13	0	0	1	13	147158150	147158162	193	26.3
Query_7491	NC_060933.1	100.000	13	0	0	5	17	147414163	147414151	193	26.3
Query_7491	NC_060933.1	100.000	12	0	0	5	16	1020928	1020939	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	1	12	1075406	1075417	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	1	12	4374126	4374137	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	4	15	11167783	11167794	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	1	12	17996604	17996615	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	9	20	26394519	26394508	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	2	13	35646417	35646428	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	2	13	37381245	37381256	765	24.3
Query_7491	NC_060933.1	93.750	16	1	0	3	18	37519181	37519166	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	3	14	47629679	47629668	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	1	12	81915193	81915182	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	5	16	82234427	82234438	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	1	12	82278023	82278012	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	6	17	83721617	83721606	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	3	14	85362407	85362418	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	10	21	86427723	86427712	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	5	16	89667792	89667781	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	3	14	91846182	91846171	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	10	21	95502517	95502506	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	2	13	99769507	99769496	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	5	16	101910271	101910260	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	10	21	103351046	103351057	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	7	18	106852087	106852076	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	1	12	109905011	109905022	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	7	18	117915250	117915239	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	10	21	118189686	118189697	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	9	20	118427966	118427955	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	1	12	124725918	124725929	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	2	13	124955658	124955647	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	1	12	128074540	128074551	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	1	12	129312011	129312000	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	4	15	130278218	130278229	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	1	12	131689518	131689529	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	5	16	131752426	131752437	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	2	13	133479654	133479643	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	11	22	135302532	135302543	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	6	17	135716862	135716873	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	2	13	136888232	136888221	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	10	21	138911574	138911563	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	1	12	139141859	139141870	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	5	16	139883018	139883029	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	7	18	140399178	140399189	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	10	21	140411387	140411376	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	11	22	142633450	142633461	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	10	21	145784513	145784502	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	11	22	146128476	146128487	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	4	15	147808184	147808195	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	9	20	148390342	148390331	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	11	22	148838091	148838102	765	24.3
Query_7491	NC_060933.1	100.000	12	0	0	10	21	148877051	148877040	765	24.3
Query_7491	NC_060925.1	100.000	15	0	0	8	22	164915565	164915579	12	30.2
Query_7491	NC_060925.1	100.000	15	0	0	2	16	236273929	236273915	12	30.2
Query_7491	NC_060925.1	100.000	14	0	0	6	19	24733298	24733311	49	28.2
Query_7491	NC_060925.1	100.000	14	0	0	7	20	24767152	24767165	49	28.2
Query_7491	NC_060925.1	100.000	14	0	0	6	19	32746509	32746496	49	28.2
Query_7491	NC_060925.1	100.000	14	0	0	1	14	87371369	87371356	49	28.2
Query_7491	NC_060925.1	100.000	14	0	0	1	14	220044772	220044759	49	28.2
Query_7491	NC_060925.1	100.000	13	0	0	9	21	3620785	3620797	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	3	15	6127369	6127357	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	10	22	6762007	6762019	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	3	15	8662078	8662066	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	10	22	11245628	11245640	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	10	22	19229266	19229278	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	1	13	22853593	22853605	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	10	22	24558590	24558602	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	2	14	24883747	24883735	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	1	13	45727775	45727763	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	1	13	47771617	47771605	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	2	14	51988078	51988066	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	1	13	59376887	59376899	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	3	15	64000250	64000238	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	7	19	67591300	67591288	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	1	13	84360685	84360673	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	4	16	87551138	87551150	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	3	15	113938123	113938111	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	8	20	150089891	150089903	193	26.3
Query_7491	NC_060925.1	94.118	17	1	0	6	22	150445883	150445867	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	4	16	172695307	172695295	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	2	14	176772266	176772278	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	3	15	177763257	177763269	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	2	14	178678055	178678043	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	2	14	181463027	181463039	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	3	15	184190171	184190183	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	1	13	191059794	191059782	193	26.3
Query_7491	NC_060925.1	100.000	13	0	0	1	13	196392564	196392576	193	26.3
Query_7491	NC_060925.1	90.476	21	2	0	2	22	199493537	199493557	193	26.3
Query_7491	NC_060925.1	100.000	12	0	0	11	22	408848	408837	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	11	22	1510977	1510988	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	1746962	1746951	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	11	22	1817510	1817499	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	11	22	1870140	1870129	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	6	17	2048354	2048365	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	2576914	2576925	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	7	18	3162370	3162381	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	7	18	4120246	4120235	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	4137442	4137431	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	5824206	5824217	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	7	18	14720867	14720878	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	9	20	16768886	16768897	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	18222813	18222802	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	5	16	18480215	18480204	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	7	18	19488612	19488601	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	5	16	20118636	20118647	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	3	14	20710619	20710630	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	20715983	20715972	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	21272487	21272476	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	11	22	22009129	22009140	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	25137707	25137696	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	25227280	25227291	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	26108974	26108985	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	8	19	26173864	26173853	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	26621792	26621781	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	27366962	27366951	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	28069894	28069905	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	29360432	29360421	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	11	22	36042343	36042354	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	36581273	36581284	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	40440194	40440205	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	40676232	40676243	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	43194257	43194246	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	6	17	46052731	46052720	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	46637938	46637949	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	47447696	47447685	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	48748265	48748254	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	3	14	54831589	54831600	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	5	16	55577319	55577330	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	56881705	56881694	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	3	14	57835112	57835123	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	59147074	59147063	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	59550566	59550555	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	63956861	63956872	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	3	14	65209406	65209417	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	79896677	79896666	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	5	16	93435726	93435737	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	4	15	97116525	97116514	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	99471590	99471601	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	110548785	110548774	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	112320579	112320568	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	117157708	117157719	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	117419787	117419798	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	117633165	117633154	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	119637132	119637143	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	142704562	142704573	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	143613249	143613238	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	146667102	146667091	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	11	22	147208029	147208018	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	147228781	147228792	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	147861619	147861630	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	149100800	149100811	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	11	22	150282562	150282551	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	150290511	150290500	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	152537640	152537629	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	7	18	152865422	152865433	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	153970557	153970546	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	8	19	154425749	154425760	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	155431415	155431426	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	156026881	156026892	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	9	20	159179543	159179554	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	165689370	165689359	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	4	15	167573667	167573656	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	169195595	169195584	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	171255952	171255963	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	171897130	171897119	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	3	14	172133702	172133691	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	174482401	174482390	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	11	22	174769326	174769315	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	176489703	176489692	765	24.3
Query_7491	NC_060925.1	93.750	16	1	0	1	16	179163757	179163742	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	179469211	179469222	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	5	16	179803477	179803466	765	24.3
Query_7491	NC_060925.1	93.750	16	1	0	7	22	180537469	180537454	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	183630488	183630477	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	187580716	187580727	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	189067028	189067039	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	189881087	189881076	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	190892007	190892018	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	5	16	191329735	191329724	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	5	16	191385158	191385169	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	3	14	196637975	196637964	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	197446206	197446195	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	202334244	202334255	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	4	15	203502929	203502918	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	203916372	203916361	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	5	16	205184668	205184657	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	7	18	205241130	205241119	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	207645604	207645615	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	210736895	210736884	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	218934319	218934308	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	227262932	227262921	765	24.3
Query_7491	NC_060925.1	93.750	16	1	0	1	16	228168131	228168116	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	228806251	228806262	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	229861635	229861646	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	1	12	233295619	233295608	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	235277364	235277353	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	236594258	236594269	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	11	22	239369506	239369495	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	8	19	239505204	239505193	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	5	16	241572600	241572589	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	2	13	243190522	243190533	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	245183545	245183534	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	246216870	246216859	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	246219239	246219228	765	24.3
Query_7491	NC_060925.1	100.000	12	0	0	10	21	248287073	248287084	765	24.3
Query_7491	NC_060929.1	100.000	15	0	0	1	15	32896501	32896515	12	30.2
Query_7491	NC_060929.1	100.000	15	0	0	2	16	174123994	174123980	12	30.2
Query_7491	NC_060929.1	90.909	22	2	0	1	22	23652030	23652009	49	28.2
Query_7491	NC_060929.1	100.000	14	0	0	9	22	82243570	82243557	49	28.2
Query_7491	NC_060929.1	100.000	14	0	0	2	15	92098044	92098031	49	28.2
Query_7491	NC_060929.1	100.000	14	0	0	3	16	95640118	95640105	49	28.2
Query_7491	NC_060929.1	100.000	13	0	0	1	13	18723982	18723970	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	4	16	36406748	36406736	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	1	13	38705286	38705274	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	1	13	41883994	41883982	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	1	13	65109324	65109336	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	1	13	92843325	92843337	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	4	16	114044407	114044419	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	2	14	114471895	114471907	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	1	13	127712894	127712882	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	2	14	136309446	136309458	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	4	16	162647804	162647792	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	1	13	164686822	164686810	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	1	13	167487953	167487941	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	2	14	169094651	169094639	193	26.3
Query_7491	NC_060929.1	100.000	13	0	0	1	13	174353346	174353358	193	26.3
Query_7491	NC_060929.1	100.000	12	0	0	11	22	2670133	2670122	765	24.3
Query_7491	NC_060929.1	100.000	12	0	0	10	21	4808089	4808100	765	24.3
Query_7491	NC_060929.1	100.000	12	0	0	1	12	5552639	5552628	765	24.3
Query_7491	NC_060929.1	100.000	12	0	0	5	16	6124844	6124855	765	24.3
Query_7491	NC_060929.1	100.000	12	0	0	2	13	8534815	8534826	765	24.3
